543,533,57526.6,92
529,514,56495.3,164
230,225,32902.2,23
225,215,32894.4,49
165,155,23650.4,198
155,150,23221.2,61
37,32,10687.9,202
237,230,32923.9,1
60,50,12226.8,96
32,19,10102.1,359
129,123,18514.5,95
188,175,30588.4,678
424,415,48818.4,38
123,116,18253.8,133
116,102,17748.1,108
175,165,27509.6,86
93,88,16274.6,112
329,321,41292.8,34
9,-1,196.455,1
19,14,8836.82,1024
206,195,32477.7,96
247,237,33173.2,3
501,490,54922.1,196
372,362,44278.2,5
490,478,54455.3,105
304,295,39502.4,271
50,37,11291.8,84
150,139,22017.2,545
404,393,47140,283
463,453,52625.5,105
102,93,16910.1,54
533,529,57056,75
279,266,34042.4,22
73,72,15230.6,481
14,9,8833.14,36
258,247,33634.5,45
287,279,37602.6,55
295,287,39267,614
354,344,43713.9,127
311,304,39564.9,46
321,311,39805.9,16
339,329,42372.7,253
344,339,43092.8,166
362,354,43744.4,100
382,372,44667,92
139,129,21642.2,47
266,258,33721.8,65
393,382,46353.2,79
412,404,48047.6,146
415,412,48310.2,141
440,424,50933.2,81
195,188,31186.6,502
449,440,51928.3,375
72,60,14930,161
453,449,52595.1,168
215,206,32782,221
88,73,15888.9,46
469,463,52659.5,5
478,469,53290,8
513,501,55069.4,77
514,513,56070.4,23
