8125,8047,57728.3,107
7904,7755,55523.6,5
7755,7646,55249.4,42
7608,7495,55013.8,162
7495,7423,54629.7,48
8317,8219,59258.1,13
7301,7169,53474.2,226
7423,7301,53759.8,349
7169,7075,51273.8,133
7075,7028,49955.3,7
7028,6891,49136,125
6891,6749,49106.4,228
6716,6551,47018.4,2
6551,6459,45406.5,10
6459,6387,45402.8,63
6387,6258,45353.2,159
6258,6149,45002.6,124
6149,6083,44118.4,95
6083,6015,43359.2,379
5938,5835,40642.9,212
5835,5741,40589.4,95
2771,2672,14951.9,162
4423,4280,29414.2,2
2672,2574,12124.4,210
1079,982,4014.58,8
445,370,1886.52,107
4280,4225,29344.5,549
4516,4423,30380.7,12
4693,4617,31982.5,83
6749,6716,48376.7,265
2304,2235,9896.86,138
2235,2114,9700.76,28
2022,1945,8730.24,10
370,221,1794.2,128
1877,1689,8220.99,146
2114,2022,8877.98,84
2822,2771,15674.3,463
4120,4007,26070.3,23
1592,1573,5232.07,6
3380,3342,20549.5,156
3126,3059,17107.2,133
1400,1363,4690.33,21
8477,8317,59828.6,241
3524,3380,21389.3,175
144,70,348.132,141
221,144,1107.31,7
3879,3794,25178.8,126
5177,5080,35767.8,277
8001,7904,56047.8,50
5080,5026,35297.3,187
754,657,3530.28,245
1167,1079,4191.71,57
1689,1592,6085.78,76
5288,5177,36085.3,73
5026,4926,33602.8,27
835,754,3604.2,45
2392,2304,9910.18,30
2900,2822,15996.7,115
5437,5288,36164.9,47
8047,8001,56710.2,91
6015,5938,42722.5,8
554,445,1913.7,17
657,554,3235.26,7
1363,1192,4353.53,2
982,835,3678.25,15
1945,1877,8281.19,384
3342,3266,19505.4,255
4817,4693,32501.7,197
1192,1167,4208.1,28
1573,1400,4745.29,62
8219,8125,57814.3,168
3266,3126,18609.6,66
3059,2900,16736.2,52
3567,3524,22073.4,150
3678,3567,22839.4,115
3794,3678,23505.1,131
7646,7608,55225.5,62
5741,5629,39191.7,79
70,-1,313.308,0
4007,3879,25264.4,292
2574,2392,11176.7,3
4225,4120,29334.8,122
4617,4516,30804,176
4926,4817,32642.4,81
5492,5437,38129.3,14
5629,5492,38576.6,332
