8125,8047,57728,107
7904,7755,55523.4,5
7755,7646,55249.2,42
7608,7495,55013.9,162
7495,7423,54629.7,48
8317,8219,59257.8,13
7301,7169,53474.6,226
7423,7301,53759.2,349
7169,7075,51273.5,133
7075,7028,49955.1,7
7028,6891,49135.4,125
6891,6749,49106.5,228
6716,6551,47018.3,2
6551,6459,45406.4,10
6459,6387,45402.6,63
6387,6258,45353.1,159
6258,6149,45001.9,124
6149,6083,44117.9,95
6083,6015,43359,379
5938,5835,40642.3,212
5835,5741,40589.9,95
2771,2672,14951.8,162
4423,4280,29414.2,2
2672,2574,12125,210
1079,982,4014.21,8
445,370,1886.27,107
4280,4225,29344.8,549
4516,4423,30380.5,12
4693,4617,31982.5,83
6749,6716,48376.4,265
2304,2235,9896.93,138
2235,2114,9700.72,28
2022,1945,8730.15,10
370,221,1793.98,128
1877,1689,8220.69,146
2114,2022,8877.73,84
2822,2771,15674,463
4120,4007,26070.4,23
1592,1573,5231.81,6
3380,3342,20549,156
3126,3059,17106.9,133
1400,1363,4690.34,21
8477,8317,59828.3,241
3524,3380,21389,175
144,70,348.638,141
221,144,1107.27,7
3879,3794,25178.7,126
5177,5080,35767.6,277
8001,7904,56047.6,50
5080,5026,35297.2,187
754,657,3530.4,245
1167,1079,4191.67,57
1689,1592,6085.59,76
5288,5177,36085.2,73
5026,4926,33602.2,27
835,754,3604.29,45
2392,2304,9909.88,30
2900,2822,15996.7,115
5437,5288,36164.8,47
8047,8001,56710.2,91
6015,5938,42722.7,8
554,445,1913.52,17
657,554,3234.82,7
1363,1192,4353.25,2
982,835,3678.21,15
1945,1877,8280.91,384
3342,3266,19505.6,255
4817,4693,32501.2,197
1192,1167,4208.07,28
1573,1400,4745.2,62
8219,8125,57814.1,168
3266,3126,18609.6,66
3059,2900,16735.8,52
3567,3524,22073.1,150
3678,3567,22839.5,115
3794,3678,23505.4,131
7646,7608,55225.4,62
5741,5629,39191.6,79
70,-1,313.408,0
4007,3879,25264.3,292
2574,2392,11176.3,3
4225,4120,29335.3,122
4617,4516,30804,176
4926,4817,32642.9,81
5492,5437,38128.7,14
5629,5492,38577.2,332
